id,codigo,nombre,ubicacion
PD166,PD166,Parada / Hospital de Carabineros,POINT(-70.60953612446473 -33.45140416593819)
PD167,PD167,Antonio Varas / esq. Avenida Sucre,POINT(-70.61038593508594 -33.448885135445295)
PI1952,PI1952,Av. Lo Errázuriz / esq. Gral. José Bernales,POINT(-70.70286839359372 -33.504436488868635)
PI1867,PI1867,Av. Lo Errázuriz / esq. Los. Libertadores Pte.,POINT(-70.70622858326153 -33.502923277277844)
PI1954,PI1954,Av. Lo Errázuriz / esq. Av. P. Aguirre Cerda,POINT(-70.70840756839127 -33.501611053543826)
PG2121,PG2121,Calle Dos / esq. Briones Luco,POINT(-70.67012218604987 -33.5128192143239)
PG280,PG280,Avenida Lo Ovalle / esq. Esmeralda,POINT(-70.65669800036022 -33.51501399781288)
PG281,PG281,Avenida Lo Ovalle / esq. Angamos,POINT(-70.6537719968359 -33.51558499558532)
PG282,PG282,Avenida Lo Ovalle / esq. María,POINT(-70.65153399808794 -33.5160329966555)
PG1109,PG1109,Rivadavia / esq. Mirador,POINT(-70.63965599806446 -33.51954400151717)
PG288,PG288,Rivadavia / esq. Mirador,POINT(-70.63964585967669 -33.519892778246025)
PG1106,PG1106,Rivadavia / esq. Avenida Lo Ovalle,POINT(-70.63930499995006 -33.51862100307944)
PA53,PA53,Parada 1 / (M) La Moneda,POINT(-70.6574680611321 -33.444729789342034)
PH120,PH120,Parada / Paradero 13 Gran Avenida,POINT(-70.65577199833226 -33.506023999776026)
PA218,PA218,Hermanos Amunátegui / esq. Moneda,POINT(-70.65597509611646 -33.44265047392025)
PH732,PH732,Guanajuato / esq. Guadalajara,POINT(-70.68147499915194 -33.51842299813723)
PG273,PG273,Av. J. J. Prieto Vial / esq. Pargua,POINT(-70.67283596052769 -33.5151630565921)
PG410,PG410,Av. J. J. Prieto Vial / esq. Avenida Lo Ovalle,POINT(-70.67087500482512 -33.51110200107316)
PH1444,PH1444,Cuarta Transversal / esq. 10ª Avenida,POINT(-70.6667380000235 -33.51122700343934)
PH537,PH537,Cuarta Transversal / esq. 5ª Avenida,POINT(-70.66590900396257 -33.509342995497704)
PH238,PH238,Cuarta Transversal / esq. 6ª Avenida,POINT(-70.66511099889223 -33.50745300003046)
PH1448,PH1448,Sexta Avenida / esq. 3ª Transversal,POINT(-70.66319186064175 -33.5076565511245)
PH239,PH239,Sexta Avenida / esq. 1ª Transversal,POINT(-70.65957204253519 -33.50876885093542)
PH1445,PH1445,Primera Transversal / esq. 4ª Avenida,POINT(-70.65840186829615 -33.507031594172695)
PH541,PH541,Cuarta Avenida / esq. Gran Avenida,POINT(-70.65641235208113 -33.50755161807132)
PA587,PA587,Parada 6 / (M) Bellas Artes,POINT(-70.64564417334803 -33.437067206739464)
PA654,PA654,Parada 3 / Tarapacá - San Francisco,POINT(-70.64711549048597 -33.446602247735484)
PH1499,PH1499,Av. J. J. Prieto Vial / esq. Carlos Dittborn,POINT(-70.67237301312508 -33.512763878787645)
PH1492,PH1492,Av. J. J. Prieto Vial / esq. Lincoln,POINT(-70.67330498163412 -33.51477052849543)
PH1500,PH1500,Av. J. J. Prieto Vial / esq. Concón,POINT(-70.67408332937731 -33.51637487436646)
PH1493,PH1493,Av. J. J. Prieto Vial / esq. Caldera,POINT(-70.6749156568095 -33.51815958608486)
PH692,PH692,Guanajuato / esq. México,POINT(-70.68220799960201 -33.51981100135258)
PH136,PH136,Av. J. J. Prieto Vial / esq. Teresa Vial,POINT(-70.66171331285257 -33.49023697160869)
PH137,PH137,Av. J. J. Prieto Vial / esq. Salesianos,POINT(-70.6612229986917 -33.49053300340175)
PE272,PE272,La Serena / esq. Avenida Lo Ovalle,POINT(-70.62778095728494 -33.51804353328751)
PE748,PE748,Los Vilos / esq. Calle D,POINT(-70.63163399970117 -33.519189000580766)
PE1346,PE1346,La Serena / esq. Padre E.Gumucio V.,POINT(-70.627095142121 -33.51994875645207)
PE1304,PE1304,Parada 3 / (M) Vicuña Mackenna,POINT(-70.59684185777486 -33.519315388788165)
PE1489,PE1489,Parada 11 / (M) Bellavista de La Florida,POINT(-70.60098399860323 -33.517885436838725)
PE800,PE800,Froilán Lagos S. / esq. El Molino,POINT(-70.60361286468381 -33.514572121693)
PE801,PE801,Parada 4 / Hosp.Dra.Eloísa Díaz,POINT(-70.60099300059264 -33.513797999816916)
PE1332,PE1332,Froilán Roa / esq. Mirador Azul,POINT(-70.60127206589843 -33.51182949627903)
PE1334,PE1334,Froilán Roa / esq. Av. Departamental,POINT(-70.60198353103212 -33.509578440269415)
PD892,PD892,I. Carrera Pinto / esq. Challacollo,POINT(-70.59438299499578 -33.46603999690039)
PD893,PD893,I. Carrera Pinto / esq. Santa Julia,POINT(-70.5922820022625 -33.46938299980367)
PD894,PD894,I. Carrera Pinto / esq. Santa Julia,POINT(-70.59073699612446 -33.47115899671253)
PD898,PD898,Las Golondrinas / esq. Carab.Daniel Silva,POINT(-70.5971170620823 -33.501764961701014)
PD899,PD899,Carab.Daniel Silva R. / esq. Los Gorriones,POINT(-70.59762700270058 -33.502884000918556)
PD900,PD900,Carab.Daniel Silva R. / esq. Las Codornices,POINT(-70.59793600335111 -33.504510995516334)
PD901,PD901,Carab.Daniel Silva R. / esq. Los Pelícanos,POINT(-70.59853285258696 -33.50735321837529)
PD902,PD902,Carab.Daniel Silva R. / esq. Av. Departamental,POINT(-70.59881899654019 -33.50883300151584)
PD3,PD3,Av. Departamental / esq. Froilán Roa,POINT(-70.6013210001018 -33.5090180011457)
PE479,PE479,Mirador Azul / esq. Froilán Roa,POINT(-70.60177000011286 -33.5116849972174)
PE1335,PE1335,Parada 1 / Hosp.Dra.Eloísa Díaz,POINT(-70.60091399686135 -33.51342499829048)
PE481,PE481,Froilán Roa / esq. San Carlos de Ancud,POINT(-70.59855999870139 -33.5155899969251)
PE482,PE482,Froilán Roa / esq. Av. A. Vespucio,POINT(-70.59528299461256 -33.51757700202068)
PE819,PE819,Mirador Azul / esq. Machu Pichu,POINT(-70.59777999759135 -33.51188999853437)
PE820,PE820,Mirador Azul / esq. Nueva 1,POINT(-70.59440399962763 -33.512125999747035)
PE827,PE827,Nueva 1 / esq. Froilán Lagos,POINT(-70.59442564172217 -33.513917649207386)
PE804,PE804,Froilán Lagos S. / esq. Av. A. Vespucio,POINT(-70.59255899727083 -33.514550001929)
PA115,PA115,Parada 6 / (M) Santa Lucía,POINT(-70.64597624048281 -33.44307067774013)
PA116,PA116,Carmen / esq. Sara Del Campo,POINT(-70.64308994215847 -33.44418021691633)
PA117,PA117,Carmen / esq. Marín,POINT(-70.6423944470752 -33.44734154177099)
PA118,PA118,Carmen / esq. Santa Isabel,POINT(-70.64168800050854 -33.4496810017082)
PA119,PA119,Carmen / esq. Av. 10 de Julio,POINT(-70.6408929960335 -33.45248800000271)
PA120,PA120,Carmen / esq. Coquimbo,POINT(-70.64044826728718 -33.45434902312727)
PA121,PA121,Carmen / esq. Av. Manuel A. Matta,POINT(-70.63973300383658 -33.457124999441305)
PA122,PA122,Carmen / esq. Santa Elvira,POINT(-70.63881983193299 -33.46045702929453)
PA123,PA123,Carmen / esq. M. León Prado,POINT(-70.63805300431753 -33.463315003522986)
PA124,PA124,Carmen / esq. Maule,POINT(-70.63736578767025 -33.46590584654055)
PA125,PA125,Carmen / esq. Ñuble,POINT(-70.6367419999211 -33.46824499626317)
PH163,PH163,Carmen / esq. Isabel Riquelme,POINT(-70.63407100409272 -33.47843799511649)
PH172,PH172,Av. Las Industrias / esq. Sierra Bella,POINT(-70.63273400138017 -33.48010600190227)
PH164,PH164,Parada 1 / Estadio San Joaquín,POINT(-70.62942743251901 -33.48493865462367)
PH165,PH165,Av. Las Industrias / esq. Francis Drake,POINT(-70.62954997549818 -33.487137023143)
PH166,PH166,Av. Las Industrias / esq. Alc. P. Alarcón,POINT(-70.62937600110797 -33.49009800337827)
PH167,PH167,Av. Las Industrias / esq. Industria,POINT(-70.62919499985263 -33.493183003126695)
PH168,PH168,Av. Las Industrias / esq. Av.Pdte. S.Allende,POINT(-70.62857000039794 -33.49560099859954)
PH169,PH169,Av. Las Industrias / esq. Ureta Cox,POINT(-70.62769199994445 -33.49963800150879)
PH170,PH170,Av. Las Industrias / esq. Pirámide,POINT(-70.62702799688907 -33.502874002209005)
PH171,PH171,Parada 3 / Departamental - Las Industrias,POINT(-70.62615400460436 -33.50703500319518)
PH1451,PH1451,Av. Las Industrias / esq. Varas Mena,POINT(-70.62517000252282 -33.511396003323995)
PH173,PH173,Av. Las Industrias / esq. Avenida Lo Ovalle,POINT(-70.62428300253785 -33.51612399864593)
PE72,PE72,Parada 1 / CESFAM Padre Esteban Gumucio,POINT(-70.62354899692328 -33.51963500335458)
PA137,PA137,Curicó / esq. San Isidro,POINT(-70.64386735172464 -33.44622655313064)
PA138,PA138,Parada 7 / (M) Santa Lucía,POINT(-70.64584764550985 -33.44354088368765)
PA663,PA663,Parada 1 / Eleuterio Ramírez - San Francisco,POINT(-70.64709200029044 -33.44812799759675)
PA139,PA139,Parada 1 / Eyzaguirre - San Francisco,POINT(-70.64679872486842 -33.45176056777457)
PA140,PA140,Parada 1 / Copiapó - San Francisco,POINT(-70.64637117157295 -33.45470833319764)
PA141,PA141,Parada 8 / (M) Matta,POINT(-70.64548793574137 -33.458405745813764)
PA142,PA142,Parada 1 / Hospital Sn. Borja Arriarán,POINT(-70.64497555351538 -33.461473743923925)
PA143,PA143,Parada 1 / Victoria - San Francisco,POINT(-70.64455739073665 -33.46491400624946)
PA144,PA144,Parada 1 / General Gana - San Francisco,POINT(-70.64401499884963 -33.47011500110657)
PA145,PA145,Parada 1 / Matadero Franklin,POINT(-70.64385831056612 -33.47286844182399)
PH1646,PH1646,Parada 7 / (M) Bío Bío,POINT(-70.64273770190927 -33.47691473730346)
PH183,PH183,Parada 3 / (M) Bío Bío,POINT(-70.64190437726133 -33.47922305688986)
PH184,PH184,Parada 1 / Paradero 3 Santa Rosa,POINT(-70.64172000379112 -33.48158299781093)
PH185,PH185,Parada 1 / Hospital Trudeau,POINT(-70.64132999850001 -33.48469699655971)
PH186,PH186,Parada 1 / Paradero 6 Santa Rosa,POINT(-70.64077097594169 -33.488762831165474)
PH187,PH187,Parada 1 / Paradero 8 Santa Rosa,POINT(-70.64023799820234 -33.49273499646453)
PH188,PH188,Parada 1 / Paradero 9 Santa Rosa,POINT(-70.63980099695105 -33.496018998149154)
PH189,PH189,Parada 1 / Paradero 9 1/2 Santa Rosa,POINT(-70.63952600135069 -33.49848500372666)
PH190,PH190,Parada 1 / Paradero 11 Santa Rosa,POINT(-70.6390469941829 -33.503220999319836)
PH191,PH191,Parada 5 / Departamental - Santa Rosa,POINT(-70.63850699501931 -33.50786399930859)
PH192,PH192,Parada 3 / Paradero 13 Santa Rosa,POINT(-70.63809699695194 -33.50969099729782)
PH193,PH193,Parada 3 / Paradero 14 Santa Rosa,POINT(-70.63740200435126 -33.512775001019065)
PH194,PH194,Parada 3 / Paradero 16 Santa Rosa,POINT(-70.6369059966462 -33.516695999027206)
PH195,PH195,Parada 2 / Paradero 16 Santa Rosa,POINT(-70.63680248266286 -33.51629155809369)
PH196,PH196,Parada 2 / Paradero 14 Santa Rosa,POINT(-70.63731099811662 -33.51244799635382)
PH197,PH197,Parada 2 / Paradero 13 Santa Rosa,POINT(-70.63800746463109 -33.50934731689789)
PH198,PH198,Parada 4 / Departamental - Santa Rosa,POINT(-70.63832899803641 -33.5078820004343)
PH199,PH199,Parada 4 / Paradero 11 Santa Rosa,POINT(-70.63890898774576 -33.50286276494567)
PH200,PH200,Parada 4 / Paradero 9 1/2 Santa Rosa,POINT(-70.63938450914571 -33.4981385122768)
PH201,PH201,Parada 4 / Paradero 9 Santa Rosa,POINT(-70.63967736194566 -33.495624960987485)
PH202,PH202,Parada 4 / Paradero 8 Santa Rosa,POINT(-70.64013386274009 -33.49233602991786)
PH203,PH203,Parada 2 / Paradero 6 Santa Rosa,POINT(-70.64066624473627 -33.48834580920448)
PH204,PH204,Parada 4 / Hospital Trudeau,POINT(-70.6412119381696 -33.48434455943809)
PH205,PH205,Parada 4 / Paradero 3 Santa Rosa,POINT(-70.64158899412311 -33.48120799748324)
PH206,PH206,Parada 4 / (M) Bío Bío,POINT(-70.6417539060228 -33.479051269518074)
PA147,PA147,Parada 4 / Franklin - Santa Rosa,POINT(-70.64198345998912 -33.47270885715081)
PA148,PA148,Parada 4 / Ñuble - Santa Rosa,POINT(-70.64216174377113 -33.46977712065938)
PA150,PA150,Parada 4 / Hospital Sn. Borja Arriarán,POINT(-70.64277380547423 -33.46156270091147)
PA153,PA153,Parada 4 / Santa Isabel - Santa Rosa,POINT(-70.64429699518266 -33.450879001968175)
PH799,PH799,Décima Avenida / esq. 1ª Transversal,POINT(-70.65826899872387 -33.513507999398506)
PH790,PH790,Décima Avenida / esq. 2ª Transversal,POINT(-70.66212500355034 -33.51233099840958)
PD1611,PD1611,Parada 10 / (M) Pedrero,POINT(-70.61165749707745 -33.508237902184156)
PE1385,PE1385,Parada 7 / (M) Pedrero,POINT(-70.61053960812598 -33.50891077444955)
PA199,PA199,Portugal / esq. Coquimbo,POINT(-70.63403999799569 -33.45355599810434)
PA206,PA206,Miguel León Prado / esq. Pasaje Marta,POINT(-70.64127800400969 -33.464116995995525)
PA207,PA207,Miguel León Prado / esq. Carmen,POINT(-70.63830999418619 -33.463715002028835)
PA208,PA208,Miguel León Prado / esq. Sierra Bella,POINT(-70.63552902159569 -33.463360979643134)
PA209,PA209,Miguel León Prado / esq. Avenida Portugal,POINT(-70.63182003373598 -33.46274603428161)
PA210,PA210,Miguel León Prado / esq. Av.Vicuña Mackenna,POINT(-70.62853603584682 -33.461966671959104)
PD1315,PD1315,Av. Vicuña Mackenna / esq. Av. Manuel A. Matta,POINT(-70.62955651905536 -33.45597243254509)
PJ654,PJ654,Vicuña Rozas / esq. Saturno,POINT(-70.71821299562177 -33.4350090039474)
PJ655,PJ655,Vicuña Rozas / esq. Júpiter,POINT(-70.71457199637749 -33.43607999962724)
PJ656,PJ656,Parada / Plaza Lo Besa,POINT(-70.71081199494766 -33.4362709984168)
PJ657,PJ657,Vicuña Rozas / esq. Sergio Valdovinos,POINT(-70.70736099869455 -33.43623900133141)
PJ658,PJ658,Andes / esq. Santa Genoveva,POINT(-70.69850899623842 -33.43380999792795)
PJ659,PJ659,Andes / esq. Eduardo Charme,POINT(-70.7009614772413 -33.43406109090212)
PJ660,PJ660,Andes / esq. Radal,POINT(-70.70419799848212 -33.434565999348166)
PJ662,PJ662,Vicuña Rozas / esq. Sergio Valdovinos,POINT(-70.70685300373215 -33.436173002658045)
PJ663,PJ663,Parada / Plaza Lo Besa,POINT(-70.71032348042428 -33.436192020611365)
PJ664,PJ664,Vicuña Rozas / esq. Júpiter,POINT(-70.71417399951267 -33.43607300361172)
PJ665,PJ665,Vicuña Rozas / esq. Saturno,POINT(-70.71775000231962 -33.43506899595681)
PJ445,PJ445,Avenida Carrascal / esq. Pedro Gil de Castro,POINT(-70.71979699725381 -33.41315000149714)
PJ446,PJ446,Avenida Carrascal / esq. Avenida Neptuno,POINT(-70.7162420014464 -33.41509000364923)
PJ447,PJ447,Avenida Carrascal / esq. Samuel Izquierdo,POINT(-70.7120289949786 -33.4164509970743)
PJ1813,PJ1813,Avenida Carrascal / esq. Jujuy,POINT(-70.70431666697925 -33.42022764028513)
PJ450,PJ450,Parada 1 / Escuela E. Hurtado,POINT(-70.69774367736294 -33.42180597963299)
PJ453,PJ453,Parada 1 / Salvador Gutiérrez - Walker Martínez,POINT(-70.69207499983844 -33.427549997007105)
PJ460,PJ460,Parada 2 / Escuela Lo Franco,POINT(-70.70089500352232 -33.42087199906197)
PJ463,PJ463,Avenida Carrascal / esq. Samuel Izquierdo,POINT(-70.71156499973726 -33.41639599649307)
PJ1747,PJ1747,Avenida Carrascal / esq. Pasaje N,POINT(-70.7151639988431 -33.4153300007933)
PJ464,PJ464,Avenida Carrascal / esq. Brisas del Río,POINT(-70.71723899621597 -33.414480995151436)
PC711,PC711,Carlos Antúnez / esq. Alfredo Barros E.,POINT(-70.61386100116424 -33.42755700214054)
PC712,PC712,Carlos Antúnez / esq. Av. Pedro de Valdivia,POINT(-70.61082099805826 -33.42892899786645)
PC713,PC713,Carlos Antúnez / esq. Av. Ricardo Lyon,POINT(-70.6077310006057 -33.42810499644911)
PC714,PC714,Carlos Antúnez / esq. Suecia,POINT(-70.60575999833856 -33.42766700040803)
PC715,PC715,Carlos Antúnez / esq. Avenida Los Leones,POINT(-70.6037659968411 -33.42724000194284)
PC716,PC716,Carlos Antúnez / esq. L. Thayer Ojeda,POINT(-70.60009600202977 -33.42643499512936)
PC717,PC717,Carlos Antúnez / esq. Avenida El Bosque,POINT(-70.59723400333203 -33.425782995289694)
PC718,PC718,Carlos Antúnez / esq. Avenida Tobalaba,POINT(-70.59367300165361 -33.42484099924538)
PH102,PH102,Av. Alc. Carlos Valdovinos / esq. Av. J. J. Prieto Vial,POINT(-70.65666299689192 -33.47887400069253)
PH497,PH497,Av. Alc. Carlos Valdovinos / esq. Sn. Ignacio de Loyola,POINT(-70.6539799981286 -33.47897199626255)
PH498,PH498,Av. Alc. Carlos Valdovinos / esq. Llano Subercaseaux,POINT(-70.65088299753495 -33.47937199594454)
PH499,PH499,Parada 3 / Paradero 3 Gran Avenida,POINT(-70.64849999572203 -33.479662995833834)
PH407,PH407,Av. Alc. Carlos Valdovinos / esq. M.Toro y Zambrano,POINT(-70.63166200390985 -33.48384900093077)
PH1530,PH1530,Parada / CESFAM Villa Sur,POINT(-70.68025895440053 -33.50143985891193)
PH1663,PH1663,Centroamérica / esq. Avenida Maipú,POINT(-70.68240033685453 -33.49380417675268)
PH723,PH723,Bombero Ossandón / esq. Safo,POINT(-70.68056400121934 -33.49754699705104)
PH724,PH724,Bombero Ossandón / esq. Av. Clotario Blest,POINT(-70.6786350046231 -33.49757099650811)
PH532,PH532,Alhué / esq. Cahuelmó,POINT(-70.67824799550165 -33.50227899575106)
PH533,PH533,Parada 3 / Plaza Miguel Dávila Carson,POINT(-70.6757559981644 -33.5034259951519)
PH1518,PH1518,Av. Departamental / esq. Alcibiades,POINT(-70.6698530816213 -33.49919798252781)
PH275,PH275,Parada 4 / Departamental - Panamericana,POINT(-70.66558119774396 -33.49993104509855)
PH276,PH276,Av. J. J. Prieto Vial / esq. Avenida Lazo,POINT(-70.66446896551032 -33.497482027859775)
PH449,PH449,San Nicolás / esq. Monja Alférez,POINT(-70.66251299720895 -33.496682996875265)
PH450,PH450,San Nicolás / esq. Gauss,POINT(-70.65867500474437 -33.497880997180545)
PH451,PH451,San Nicolás / esq. San Jerónimo,POINT(-70.6564969957189 -33.498586999877915)
PH452,PH452,Parada 5 / Paradero 11 Gran Avenida,POINT(-70.65418400330796 -33.49930500302559)
PH453,PH453,Salesianos / esq. Dresden,POINT(-70.64843099831587 -33.49318700223267)
PH454,PH454,Salesianos / esq. San Francisco,POINT(-70.64574399910583 -33.49387799777145)
PH455,PH455,Salesianos / esq. Murcia,POINT(-70.64300555413706 -33.494572097960955)
PH456,PH456,Parada 5 / Paradero 9 Santa Rosa,POINT(-70.64017885061492 -33.49525734169344)
PH457,PH457,Av.Pdte. Salvador Allende / esq. San Gregorio,POINT(-70.63641641572347 -33.495557336078555)
PH458,PH458,Av.Pdte. Salvador Allende / esq. Martín Henríquez,POINT(-70.63303899960059 -33.49580500346197)
PH459,PH459,Av.Pdte. Salvador Allende / esq. Juan Rivadeneira,POINT(-70.63159799855072 -33.4959169957193)
PH460,PH460,Av.Pdte. Salvador Allende / esq. Av. Las Industrias,POINT(-70.62879181599163 -33.496176096297944)
PH409,PH409,Av.Pdte. Salvador Allende / esq. Nueva 1,POINT(-70.6263916667965 -33.49633320925949)
PH461,PH461,Av.Pdte. Salvador Allende / esq. Avenida Haydn,POINT(-70.62362099506117 -33.49642399679369)
PH462,PH462,Av.Pdte. Salvador Allende / esq. Canadá,POINT(-70.62157600464427 -33.49649700080948)
PH463,PH463,Parada 3 / Paradero 6 Av.Vicuña Mackenna,POINT(-70.61705474733886 -33.49629054087594)
PH480,PH480,Isabel Riquelme / esq. Avenida Haydn,POINT(-70.62203600089383 -33.48498899692906)
PH481,PH481,Isabel Riquelme / esq. Gluck,POINT(-70.62492498250552 -33.48428195267868)
PH1541,PH1541,Parada / CECOSF Yalta,POINT(-70.63683703974705 -33.47856857747791)
PH483,PH483,Parada 6 / (M) Bío Bío,POINT(-70.64152799827252 -33.47760000184465)
PH484,PH484,Carlos Silva Vildósola / esq. Chiloé,POINT(-70.6448463018991 -33.4775938932236)
PH485,PH485,Parada 12 / (M) Franklin,POINT(-70.64786853459802 -33.47759006416881)
PH486,PH486,Homero / esq. Av.Carlos Valdovinos,POINT(-70.6493969970666 -33.47899500225641)
PH487,PH487,Av. Alc. Carlos Valdovinos / esq. Ricardo Poenisch,POINT(-70.6528833273777 -33.478949880779005)
PH488,PH488,Pedro Subercaseaux / esq. Rebeca Matte,POINT(-70.67507787472748 -33.47919854075534)
PH489,PH489,Pedro Subercaseaux / esq. José Backause,POINT(-70.67531699465673 -33.48193100269447)
PH490,PH490,José Backause / esq. Mauricio Rugendas,POINT(-70.67376899642782 -33.48274299656695)
PH491,PH491,José Backause / esq. J. Ortiz de Zarate,POINT(-70.67203799732617 -33.48375799609007)
PH492,PH492,2 de Abril / esq. Manuel Ortiz,POINT(-70.67499499441209 -33.48458599964197)
PH493,PH493,2 de Abril / esq. 1° de Mayo,POINT(-70.67783996210466 -33.48355829599903)
PH260,PH260,Parada 5 / (M) Departamental,POINT(-70.65493218746106 -33.503010377913526)
PH517,PH517,Abranquil / esq. Las Ilusiones,POINT(-70.67456599544103 -33.50818299941904)
PH1660,PH1660,Abranquil / esq. Petrohué,POINT(-70.67348995342851 -33.50645809064095)
